AÑO,O,D,OPERACIÓN,TIPO DE CARGA,PRODUCTO,CARGA (TON/AÑO),ORIGEN_PROVINCIA,DESTINO_PROVINCIA,ORIGEN_REGION,DESTINO_REGION
2020,9,64,Importación,NO CONTENEDOR,Materiales de Construcción,"4.921,2",San Antonio,Magallanes,Valparaíso,Magallanes y Antártica Chilena
2020,10,6,Exportación,CONTENEDOR,Alimentos y bebidas,"15.220,2",San Antonio,Valparaíso,Valparaíso,Valparaíso
2020,10,6,Exportación,NO CONTENEDOR,Alimentos y bebidas,"191,6",San Antonio,Valparaíso,Valparaíso,Valparaíso
2020,10,6,Exportación,CONTENEDOR,Carne y pesca,"2.367,6",San Antonio,Valparaíso,Valparaíso,Valparaíso
2020,10,6,Exportación,NO CONTENEDOR,Carne y pesca,"12,7",San Antonio,Valparaíso,Valparaíso,Valparaíso
2020,10,6,Exportación,CONTENEDOR,Materiales de Construcción,"1.456,2",San Antonio,Valparaíso,Valparaíso,Valparaíso
2020,10,6,Exportación,NO CONTENEDOR,Materiales de Construcción,"51,3",San Antonio,Valparaíso,Valparaíso,Valparaíso
2020,10,9,Exportación,CONTENEDOR,Alimentos y bebidas,"93.071,4",San Antonio,San Antonio,Valparaíso,Valparaíso
2020,10,9,Exportación,NO CONTENEDOR,Alimentos y bebidas,"1.524,6",San Antonio,San Antonio,Valparaíso,Valparaíso
2020,10,9,Exportación,CONTENEDOR,Otros productos silvoagropecuarios,"4.180,9",San Antonio,San Antonio,Valparaíso,Valparaíso
2020,10,9,Exportación,NO CONTENEDOR,Otros productos silvoagropecuarios,"17,2",San Antonio,San Antonio,Valparaíso,Valparaíso
2020,10,9,Exportación,CONTENEDOR,Carne y pesca,"21.932,8",San Antonio,San Antonio,Valparaíso,Valparaíso
2020,10,9,Exportación,NO CONTENEDOR,Carne y pesca,"155,6",San Antonio,San Antonio,Valparaíso,Valparaíso
2020,10,9,Exportación,CONTENEDOR,Otros productos,"201.853,6",San Antonio,San Antonio,Valparaíso,Valparaíso
2020,10,9,Exportación,NO CONTENEDOR,Otros productos,"112.159,8",San Antonio,San Antonio,Valparaíso,Valparaíso
2020,10,9,Exportación,CONTENEDOR,Manufacturas,"3.879,8",San Antonio,San Antonio,Valparaíso,Valparaíso
2020,10,9,Exportación,NO CONTENEDOR,Manufacturas,"15,5",San Antonio,San Antonio,Valparaíso,Valparaíso
2020,10,9,Exportación,CONTENEDOR,Maquinarias y vehículos,"10.358,1",San Antonio,San Antonio,Valparaíso,Valparaíso
2020,10,9,Exportación,NO CONTENEDOR,Maquinarias y vehículos,"74,3",San Antonio,San Antonio,Valparaíso,Valparaíso
2020,10,9,Exportación,CONTENEDOR,Materiales de Construcción,"22.264,4",San Antonio,San Antonio,Valparaíso,Valparaíso
2020,10,9,Exportación,NO CONTENEDOR,Materiales de Construcción,"307,4",San Antonio,San Antonio,Valparaíso,Valparaíso
2020,10,15,Importación,CONTENEDOR,Materiales de Construcción,"18.162,6",San Antonio,Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins
2020,10,15,Importación,NO CONTENEDOR,Materiales de Construcción,"13.682,5",San Antonio,Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins
2020,10,16,Importación,CONTENEDOR,Otros productos silvoagropecuarios,2.798,San Antonio,Colchagua,Valparaíso,Libertador General Bernardo O'Higgins
2020,10,16,Importación,NO CONTENEDOR,Otros productos silvoagropecuarios,"14.912,7",San Antonio,Colchagua,Valparaíso,Libertador General Bernardo O'Higgins
2020,10,16,Importación,CONTENEDOR,Materiales de Construcción,"18.162,6",San Antonio,Colchagua,Valparaíso,Libertador General Bernardo O'Higgins
2020,10,16,Importación,NO CONTENEDOR,Materiales de Construcción,"13.682,5",San Antonio,Colchagua,Valparaíso,Libertador General Bernardo O'Higgins
2020,10,17,Importación,CONTENEDOR,Alimentos y bebidas,"3.573,5",San Antonio,Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins
2020,10,17,Importación,NO CONTENEDOR,Alimentos y bebidas,"29,9",San Antonio,Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins
2020,10,17,Importación,CONTENEDOR,Otros productos,"16.312,3",San Antonio,Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins
2020,10,17,Importación,NO CONTENEDOR,Otros productos,"3.755,9",San Antonio,Cachapoal,Valparaíso,Libertador General Bernardo O'Higgins
2020,10,18,Importación,CONTENEDOR,Alimentos y bebidas,"4.328,8",San Antonio,Santiago,Valparaíso,Santiago
2020,10,18,Importación,NO CONTENEDOR,Alimentos y bebidas,"36,3",San Antonio,Santiago,Valparaíso,Santiago
2020,10,18,Importación,CONTENEDOR,Frutas,27.501,San Antonio,Santiago,Valparaíso,Santiago
2020,10,18,Importación,NO CONTENEDOR,Frutas,2,San Antonio,Santiago,Valparaíso,Santiago
2020,10,18,Importación,CONTENEDOR,Manufacturas,"17.293,2",San Antonio,Santiago,Valparaíso,Santiago
2020,10,18,Importación,NO CONTENEDOR,Manufacturas,"1.615,2",San Antonio,Santiago,Valparaíso,Santiago
2020,10,18,Importación,CONTENEDOR,Productos químicos,"5.181,6",San Antonio,Santiago,Valparaíso,Santiago
2020,10,18,Importación,NO CONTENEDOR,Productos químicos,"5.577,5",San Antonio,Santiago,Valparaíso,Santiago
2020,10,19,Importación,CONTENEDOR,Productos químicos,"5.181,6",San Antonio,Santiago,Valparaíso,Santiago
2020,10,19,Importación,NO CONTENEDOR,Productos químicos,"5.577,5",San Antonio,Santiago,Valparaíso,Santiago
2020,10,21,Importación,CONTENEDOR,Manufacturas,"6.381,5",San Antonio,Santiago,Valparaíso,Santiago
2020,10,21,Importación,NO CONTENEDOR,Manufacturas,"1,4",San Antonio,Santiago,Valparaíso,Santiago
2020,10,21,Importación,CONTENEDOR,Maquinarias y vehículos,"5.725,8",San Antonio,Santiago,Valparaíso,Santiago
2020,10,21,Importación,NO CONTENEDOR,Maquinarias y vehículos,"2.065,6",San Antonio,Santiago,Valparaíso,Santiago
2020,10,21,Importación,CONTENEDOR,Productos químicos,"7.328,6",San Antonio,Santiago,Valparaíso,Santiago
2020,10,21,Importación,NO CONTENEDOR,Productos químicos,"70,9",San Antonio,Santiago,Valparaíso,Santiago
2020,10,22,Importación,CONTENEDOR,Otros productos silvoagropecuarios,"3.252,5",San Antonio,Santiago,Valparaíso,Santiago
2020,10,22,Importación,NO CONTENEDOR,Otros productos silvoagropecuarios,"718,8",San Antonio,Santiago,Valparaíso,Santiago
2020,10,22,Importación,CONTENEDOR,Productos químicos,"9.460,2",San Antonio,Santiago,Valparaíso,Santiago
2020,10,22,Importación,NO CONTENEDOR,Productos químicos,13.471,San Antonio,Santiago,Valparaíso,Santiago
2020,10,22,Importación,CONTENEDOR,Materiales de Construcción,"62.421,6",San Antonio,Santiago,Valparaíso,Santiago
2020,10,22,Importación,NO CONTENEDOR,Materiales de Construcción,"1.067,2",San Antonio,Santiago,Valparaíso,Santiago
2020,10,23,Importación,CONTENEDOR,Otros productos silvoagropecuarios,"34,3",San Antonio,Santiago,Valparaíso,Santiago
2020,10,23,Importación,NO CONTENEDOR,Otros productos silvoagropecuarios,"18.222,4",San Antonio,Santiago,Valparaíso,Santiago
2020,10,23,Importación,CONTENEDOR,Manufacturas,6.383,San Antonio,Santiago,Valparaíso,Santiago
2020,10,23,Importación,CONTENEDOR,Maquinarias y vehículos,"7.323,5",San Antonio,Santiago,Valparaíso,Santiago
2020,10,23,Importación,NO CONTENEDOR,Maquinarias y vehículos,"75,2",San Antonio,Santiago,Valparaíso,Santiago
2020,10,25,Importación,CONTENEDOR,Materiales de Construcción,"66.581,1",San Antonio,Santiago,Valparaíso,Santiago
2020,10,25,Importación,NO CONTENEDOR,Materiales de Construcción,"50.157,9",San Antonio,Santiago,Valparaíso,Santiago
2020,10,26,Importación,CONTENEDOR,Productos químicos,"3.038,5",San Antonio,Santiago,Valparaíso,Santiago
2020,10,26,Importación,NO CONTENEDOR,Productos químicos,11.074,San Antonio,Santiago,Valparaíso,Santiago
2020,10,27,Importación,CONTENEDOR,Alimentos y bebidas,"4.315,3",San Antonio,Santiago,Valparaíso,Santiago
2020,10,27,Importación,NO CONTENEDOR,Alimentos y bebidas,"335,2",San Antonio,Santiago,Valparaíso,Santiago
2020,10,27,Importación,CONTENEDOR,Manufacturas,"6.381,5",San Antonio,Santiago,Valparaíso,Santiago
2020,10,27,Importación,NO CONTENEDOR,Manufacturas,"1,4",San Antonio,Santiago,Valparaíso,Santiago
2020,10,29,Importación,CONTENEDOR,Materiales de Construcción,"22.193,7",San Antonio,Santiago,Valparaíso,Santiago
2020,10,29,Importación,NO CONTENEDOR,Materiales de Construcción,"16.719,3",San Antonio,Santiago,Valparaíso,Santiago
2020,10,31,Importación,CONTENEDOR,Alimentos y bebidas,16.617,San Antonio,Santiago,Valparaíso,Santiago
2020,10,31,Importación,NO CONTENEDOR,Alimentos y bebidas,"1.002,2",San Antonio,Santiago,Valparaíso,Santiago
2020,10,31,Importación,CONTENEDOR,Otros productos,"38.016,1",San Antonio,Santiago,Valparaíso,Santiago
2020,10,31,Importación,NO CONTENEDOR,Otros productos,"8.753,1",San Antonio,Santiago,Valparaíso,Santiago
2020,10,31,Importación,CONTENEDOR,Manufacturas,"6.134,6",San Antonio,Santiago,Valparaíso,Santiago
2020,10,31,Importación,NO CONTENEDOR,Manufacturas,"4,7",San Antonio,Santiago,Valparaíso,Santiago
2020,10,31,Importación,CONTENEDOR,Maquinarias y vehículos,"1.770,5",San Antonio,Santiago,Valparaíso,Santiago
2020,10,31,Importación,NO CONTENEDOR,Maquinarias y vehículos,"15.491,2",San Antonio,Santiago,Valparaíso,Santiago
2020,10,31,Importación,CONTENEDOR,Materiales de Construcción,"21.348,8",San Antonio,Santiago,Valparaíso,Santiago
2020,10,31,Importación,NO CONTENEDOR,Materiales de Construcción,"16.082,8",San Antonio,Santiago,Valparaíso,Santiago
2020,10,32,Importación,CONTENEDOR,Alimentos y bebidas,"4.330,5",San Antonio,Santiago,Valparaíso,Santiago
2020,10,32,Importación,CONTENEDOR,Manufacturas,"12.739,3",San Antonio,Santiago,Valparaíso,Santiago
2020,10,32,Importación,NO CONTENEDOR,Manufacturas,"23,2",San Antonio,Santiago,Valparaíso,Santiago
2020,10,33,Importación,CONTENEDOR,Manufacturas,"6.369,7",San Antonio,Santiago,Valparaíso,Santiago
2020,10,33,Importación,NO CONTENEDOR,Manufacturas,"11,6",San Antonio,Santiago,Valparaíso,Santiago
2020,10,34,Importación,CONTENEDOR,Otros productos silvoagropecuarios,"3.252,5",San Antonio,Santiago,Valparaíso,Santiago
2020,10,34,Importación,NO CONTENEDOR,Otros productos silvoagropecuarios,"718,8",San Antonio,Santiago,Valparaíso,Santiago
2020,10,34,Importación,CONTENEDOR,Manufacturas,"12.763,1",San Antonio,Santiago,Valparaíso,Santiago
2020,10,34,Importación,NO CONTENEDOR,Manufacturas,"2,6",San Antonio,Santiago,Valparaíso,Santiago
2020,10,35,Importación,CONTENEDOR,Alimentos y bebidas,"1.842,2",San Antonio,Santiago,Valparaíso,Santiago
2020,10,35,Importación,NO CONTENEDOR,Alimentos y bebidas,"48.545,5",San Antonio,Santiago,Valparaíso,Santiago
2020,10,35,Importación,CONTENEDOR,Otros productos,"3.406,6",San Antonio,Santiago,Valparaíso,Santiago
2020,10,35,Importación,NO CONTENEDOR,Otros productos,"15.039,5",San Antonio,Santiago,Valparaíso,Santiago
2020,10,35,Importación,CONTENEDOR,Manufacturas,11.883,San Antonio,Santiago,Valparaíso,Santiago
2020,10,35,Importación,NO CONTENEDOR,Manufacturas,"35,2",San Antonio,Santiago,Valparaíso,Santiago
2020,10,36,Importación,CONTENEDOR,Manufacturas,"6.029,2",San Antonio,Santiago,Valparaíso,Santiago
2020,10,36,Importación,NO CONTENEDOR,Manufacturas,308,San Antonio,Santiago,Valparaíso,Santiago
2020,10,37,Importación,CONTENEDOR,Carne y pesca,"21.640,8",San Antonio,Santiago,Valparaíso,Santiago
2020,10,37,Importación,NO CONTENEDOR,Carne y pesca,"21,2",San Antonio,Santiago,Valparaíso,Santiago
2020,10,37,Importación,CONTENEDOR,Maquinarias y vehículos,"7.349,2",San Antonio,Santiago,Valparaíso,Santiago
2020,10,37,Importación,NO CONTENEDOR,Maquinarias y vehículos,"43,2",San Antonio,Santiago,Valparaíso,Santiago
2020,10,38,Importación,CONTENEDOR,Alimentos y bebidas,"1.755,3",San Antonio,Santiago,Valparaíso,Santiago
2020,10,38,Importación,NO CONTENEDOR,Alimentos y bebidas,"46.255,7",San Antonio,Santiago,Valparaíso,Santiago
2020,10,39,Importación,CONTENEDOR,Maquinarias y vehículos,"920,3",San Antonio,Santiago,Valparaíso,Santiago
2020,10,39,Importación,NO CONTENEDOR,Maquinarias y vehículos,"8.052,1",San Antonio,Santiago,Valparaíso,Santiago
2020,10,39,Importación,CONTENEDOR,Materiales de Construcción,"22.193,7",San Antonio,Santiago,Valparaíso,Santiago
2020,10,39,Importación,NO CONTENEDOR,Materiales de Construcción,"16.719,3",San Antonio,Santiago,Valparaíso,Santiago
2020,10,40,Importación,CONTENEDOR,Frutas,"13.750,5",San Antonio,Santiago,Valparaíso,Santiago
2020,10,40,Importación,NO CONTENEDOR,Frutas,1,San Antonio,Santiago,Valparaíso,Santiago
2020,10,40,Importación,CONTENEDOR,Maquinarias y vehículos,"7.323,5",San Antonio,Santiago,Valparaíso,Santiago
2020,10,40,Importación,NO CONTENEDOR,Maquinarias y vehículos,"75,2",San Antonio,Santiago,Valparaíso,Santiago
2020,10,42,Importación,CONTENEDOR,Alimentos y bebidas,"4.315,3",San Antonio,Santiago,Valparaíso,Santiago
2020,10,42,Importación,NO CONTENEDOR,Alimentos y bebidas,"335,2",San Antonio,Santiago,Valparaíso,Santiago
2020,10,42,Importación,CONTENEDOR,Otros productos,"19.760,3",San Antonio,Santiago,Valparaíso,Santiago
2020,10,42,Importación,NO CONTENEDOR,Otros productos,"4.549,8",San Antonio,Santiago,Valparaíso,Santiago
2020,10,42,Importación,CONTENEDOR,Manufacturas,"12.704,3",San Antonio,Santiago,Valparaíso,Santiago
2020,10,42,Importación,NO CONTENEDOR,Manufacturas,"53,7",San Antonio,Santiago,Valparaíso,Santiago
2020,10,42,Importación,CONTENEDOR,Maquinarias y vehículos,"14.564,7",San Antonio,Santiago,Valparaíso,Santiago
2020,10,42,Importación,NO CONTENEDOR,Maquinarias y vehículos,253,San Antonio,Santiago,Valparaíso,Santiago
2020,10,43,Importación,CONTENEDOR,Productos químicos,"1.768,8",San Antonio,Santiago,Valparaíso,Santiago
2020,10,43,Importación,NO CONTENEDOR,Productos químicos,"14.330,4",San Antonio,Santiago,Valparaíso,Santiago
2020,10,44,Importación,CONTENEDOR,Otros productos,"26.094,6",San Antonio,Santiago,Valparaíso,Santiago
2020,10,44,Importación,NO CONTENEDOR,Otros productos,"8,2",San Antonio,Santiago,Valparaíso,Santiago
2020,10,44,Importación,CONTENEDOR,Manufacturas,6.383,San Antonio,Santiago,Valparaíso,Santiago
2020,10,45,Importación,CONTENEDOR,Alimentos y bebidas,"8.630,5",San Antonio,Santiago,Valparaíso,Santiago
2020,10,45,Importación,NO CONTENEDOR,Alimentos y bebidas,"670,4",San Antonio,Santiago,Valparaíso,Santiago
2020,10,46,Importación,CONTENEDOR,Materiales de Construcción,"62.797,4",San Antonio,Santiago,Valparaíso,Santiago
2020,10,46,Importación,NO CONTENEDOR,Materiales de Construcción,"392,7",San Antonio,Santiago,Valparaíso,Santiago
2020,10,50,Importación,CONTENEDOR,Alimentos y bebidas,"1.974,5",San Antonio,Talagante,Valparaíso,Santiago
2020,10,50,Importación,NO CONTENEDOR,Alimentos y bebidas,"52.031,7",San Antonio,Talagante,Valparaíso,Santiago
2020,10,50,Importación,CONTENEDOR,Otros productos silvoagropecuarios,"6.776,6",San Antonio,Talagante,Valparaíso,Santiago
2020,10,51,Importación,CONTENEDOR,Alimentos y bebidas,"4.330,5",San Antonio,Santiago,Valparaíso,Santiago
2020,10,55,Importación,CONTENEDOR,Otros productos,"13.567,9",San Antonio,Curicó,Valparaíso,Maule
2020,10,55,Importación,NO CONTENEDOR,Otros productos,"36.225,4",San Antonio,Curicó,Valparaíso,Maule
2020,11,6,Exportación,CONTENEDOR,Frutas,"4.714,1",San Antonio,Valparaíso,Valparaíso,Valparaíso
2020,11,6,Exportación,NO CONTENEDOR,Frutas,"1.370,8",San Antonio,Valparaíso,Valparaíso,Valparaíso
2020,11,9,Exportación,CONTENEDOR,Frutas,"5.654,3",San Antonio,San Antonio,Valparaíso,Valparaíso
2020,11,9,Exportación,NO CONTENEDOR,Frutas,"290,7",San Antonio,San Antonio,Valparaíso,Valparaíso
2020,12,6,Exportación,CONTENEDOR,Alimentos y bebidas,"40.668,9",Valparaíso,Valparaíso,Valparaíso,Valparaíso
2020,12,6,Exportación,NO CONTENEDOR,Alimentos y bebidas,416,Valparaíso,Valparaíso,Valparaíso,Valparaíso
2020,12,6,Exportación,CONTENEDOR,Frutas,"3.818,8",Valparaíso,Valparaíso,Valparaíso,Valparaíso
2020,12,6,Exportación,NO CONTENEDOR,Frutas,"1.110,5",Valparaíso,Valparaíso,Valparaíso,Valparaíso
2020,12,6,Exportación,CONTENEDOR,Otros productos,"630,9",Valparaíso,Valparaíso,Valparaíso,Valparaíso
2020,12,6,Exportación,NO CONTENEDOR,Otros productos,"105,2",Valparaíso,Valparaíso,Valparaíso,Valparaíso
2020,12,6,Exportación,CONTENEDOR,Manufacturas,"479,9",Valparaíso,Valparaíso,Valparaíso,Valparaíso
2020,12,6,Exportación,NO CONTENEDOR,Manufacturas,"11,5",Valparaíso,Valparaíso,Valparaíso,Valparaíso
2020,12,6,Exportación,CONTENEDOR,Maquinarias y vehículos,"237,1",Valparaíso,Valparaíso,Valparaíso,Valparaíso
2020,12,6,Exportación,NO CONTENEDOR,Maquinarias y vehículos,"1.733,6",Valparaíso,Valparaíso,Valparaíso,Valparaíso
2020,12,6,Exportación,CONTENEDOR,Productos químicos,"1.182,8",Valparaíso,Valparaíso,Valparaíso,Valparaíso
2020,12,6,Exportación,NO CONTENEDOR,Productos químicos,"6,6",Valparaíso,Valparaíso,Valparaíso,Valparaíso
2020,12,6,Exportación,CONTENEDOR,Materiales de Construcción,"12.898,2",Valparaíso,Valparaíso,Valparaíso,Valparaíso
2020,12,6,Exportación,NO CONTENEDOR,Materiales de Construcción,"785,9",Valparaíso,Valparaíso,Valparaíso,Valparaíso
2020,12,9,Exportación,CONTENEDOR,Alimentos y bebidas,"25.425,1",Valparaíso,San Antonio,Valparaíso,Valparaíso
2020,12,9,Exportación,NO CONTENEDOR,Alimentos y bebidas,"276,1",Valparaíso,San Antonio,Valparaíso,Valparaíso
2020,12,9,Exportación,CONTENEDOR,Frutas,"4.580,5",Valparaíso,San Antonio,Valparaíso,Valparaíso
2020,12,9,Exportación,NO CONTENEDOR,Frutas,"235,5",Valparaíso,San Antonio,Valparaíso,Valparaíso
2020,12,9,Exportación,CONTENEDOR,Cobre y minerales metálicos,"95.679,6",Valparaíso,San Antonio,Valparaíso,Valparaíso
2020,12,9,Exportación,NO CONTENEDOR,Cobre y minerales metálicos,"1.886,2",Valparaíso,San Antonio,Valparaíso,Valparaíso
2020,12,9,Exportación,CONTENEDOR,Otros productos,"1.942,1",Valparaíso,San Antonio,Valparaíso,Valparaíso
2020,12,9,Exportación,NO CONTENEDOR,Otros productos,"37,8",Valparaíso,San Antonio,Valparaíso,Valparaíso
2020,12,9,Exportación,CONTENEDOR,Manufacturas,"773,9",Valparaíso,San Antonio,Valparaíso,Valparaíso
2020,12,9,Exportación,NO CONTENEDOR,Manufacturas,"5,2",Valparaíso,San Antonio,Valparaíso,Valparaíso
2020,12,9,Exportación,CONTENEDOR,Maquinarias y vehículos,"1.037,5",Valparaíso,San Antonio,Valparaíso,Valparaíso
2020,12,9,Exportación,NO CONTENEDOR,Maquinarias y vehículos,"5,6",Valparaíso,San Antonio,Valparaíso,Valparaíso
2020,12,9,Exportación,CONTENEDOR,Productos químicos,"10.188,4",Valparaíso,San Antonio,Valparaíso,Valparaíso
2020,12,9,Exportación,NO CONTENEDOR,Productos químicos,"1.269,6",Valparaíso,San Antonio,Valparaíso,Valparaíso
2020,12,9,Exportación,CONTENEDOR,Materiales de Construcción,"3.540,7",Valparaíso,San Antonio,Valparaíso,Valparaíso
2020,12,9,Exportación,NO CONTENEDOR,Materiales de Construcción,"8,7",Valparaíso,San Antonio,Valparaíso,Valparaíso
2020,12,18,Importación,CONTENEDOR,Otros productos silvoagropecuarios,"1.639,9",Valparaíso,Santiago,Valparaíso,Santiago
2020,12,18,Importación,NO CONTENEDOR,Otros productos silvoagropecuarios,"29.144,4",Valparaíso,Santiago,Valparaíso,Santiago
2020,12,18,Importación,CONTENEDOR,Otros productos,3.774,Valparaíso,Santiago,Valparaíso,Santiago
2020,12,18,Importación,NO CONTENEDOR,Otros productos,62,Valparaíso,Santiago,Valparaíso,Santiago
2020,12,18,Importación,CONTENEDOR,Manufacturas,"2.114,3",Valparaíso,Santiago,Valparaíso,Santiago
2020,12,18,Importación,NO CONTENEDOR,Manufacturas,6,Valparaíso,Santiago,Valparaíso,Santiago
2020,12,18,Importación,CONTENEDOR,Maquinarias y vehículos,"4.760,4",Valparaíso,Santiago,Valparaíso,Santiago
2020,12,18,Importación,NO CONTENEDOR,Maquinarias y vehículos,"39,4",Valparaíso,Santiago,Valparaíso,Santiago
2020,12,18,Importación,CONTENEDOR,Materiales de Construcción,"15.377,1",Valparaíso,Santiago,Valparaíso,Santiago
2020,12,18,Importación,NO CONTENEDOR,Materiales de Construcción,"352,4",Valparaíso,Santiago,Valparaíso,Santiago
2020,12,19,Importación,CONTENEDOR,Alimentos y bebidas,"822,3",Valparaíso,Santiago,Valparaíso,Santiago
2020,12,19,Importación,CONTENEDOR,Manufacturas,"2.087,5",Valparaíso,Santiago,Valparaíso,Santiago
2020,12,19,Importación,NO CONTENEDOR,Manufacturas,"24,8",Valparaíso,Santiago,Valparaíso,Santiago
2020,12,19,Importación,CONTENEDOR,Materiales de Construcción,"4.580,6",Valparaíso,Santiago,Valparaíso,Santiago
